score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
150.891 1933 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0200577574663 0.0899928515136 0.738364700696 0.927464825561 1.0 ./input/network.txt 36528.1139818 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65246.1690955 21.5798194278 10986 8.62182619787 1.21424927915 0.0 NO
150.495 1868 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0210239517915 0.0921060654917 0.819564529827 0.428793990924 1.0 ./input/network.txt 22839.6248299 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 64130.3570939 9.48487105188 11033 11.7108681486 1.65616542604 0.0 NO
161.448 1768 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0400625441115 0.0986118703056 0.7171649919 0.899405754521 1.0 ./input/network.txt 54447.4570718 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 59769.9907209 24.8920806774 11056 8.58670522121 0.470326789975 0.0 NO
149.778 1931 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00189560926895 0.0553756367499 0.518722369892 0.22528395598 1.0 ./input/network.txt 31726.9656057 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66514.0326935 7.60989118937 11057 10.7824706378 1.9832370207 0.0 NO
150.106 1931 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0186904340555 0.107629514619 0.790065271909 0.757737423255 1.0 ./input/network.txt 31942.5388288 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66057.2416088 3.18814565991 1107 13.3292753409 2.3083591641 0.0 NO
150.351 1931 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0286715146299 0.156281504234 0.882122190637 0.85307425781 1.0 ./input/network.txt 31681.6011797 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65692.593457 13.0826133173 11079 9.71672858608 1.56454592456 0.0 NO
160.14 1708 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.028244186848 0.0239038466295 0.787728528082 0.417720378882 1.0 ./input/network.txt 50923.1452694 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 58028.9981757 27.0441186318 11116 8.7596836409 0.453105367254 0.0 NO
153.172 1927 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0223669513044 0.428377542944 0.774270219451 0.576974218291 1.0 ./input/network.txt 23052.1745736 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65069.4769346 6.22126171419 11153 11.7830346327 1.37183178698 0.0 NO
151.22 1928 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00378930202799 0.0730381627348 0.894183535207 0.257878310481 1.0 ./input/network.txt 25606.8782856 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66118.4909747 11.8779943465 11225 10.6676124119 1.44244495355 0.0 NO
151.795 1927 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0282842982172 0.0962397266436 0.772539296231 0.536980021208 1.0 ./input/network.txt 23821.4317296 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65375.1339946 17.7406668509 11233 9.96579819765 1.09398003807 0.0 NO
