score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
181.174 3002 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.000905014230343 0.0207290576913 0.428865258439 0.502134086613 1.0 ./input/network.txt 86654.4910984 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 102991.502906 19.0091968897 11277 10.8844962831 2.21702951833 0.0 YES
164.152 784 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0326374172456 0.0923052708671 0.796408851459 0.723514011968 1.0 ./input/network.txt 57911.1940992 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 26690.8625604 15.4280437782 1130 12.3472883905 0.287193180639 0.0 YES
164.718 666 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0404893259727 0.0556389803926 0.561270080196 0.818620495809 1.0 ./input/network.txt 53284.410574 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 22269.1863187 16.4247524255 11322 10.2333477186 0.578801007576 0.0 YES
167.982 960 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.387882228536 0.836690586735 0.561590543171 0.837774391685 1.0 ./input/network.txt 62814.6928861 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 31486.791197 8.73256413957 11339 20.0812610306 1.52248187281 0.0 YES
166.073 1306 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0246249878007 0.483978444773 0.891180713988 0.185395095448 1.0 ./input/network.txt 57181.726276 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 43530.5521553 9.17653751383 11341 13.5813486359 0.624014166765 0.0 YES
161.579 1307 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0550652407127 0.418115811129 0.944313032623 0.968140324951 1.0 ./input/network.txt 59093.6371537 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 43130.5151258 10.6974328335 11345 13.4184911659 0.143963355439 0.0 YES
166.705 958 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0663597977902 0.84637936323 0.95485101902 0.564359361071 1.0 ./input/network.txt 58629.6868007 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32541.9522135 4.63097904424 11370 22.2426101523 1.60997875636 0.0 YES
167.524 665 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0182994166092 0.0480073368201 0.588397572756 0.333770525855 1.0 ./input/network.txt 52535.1624495 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 22652.9725729 25.085129352 1141 10.6457791249 1.89165738649 0.0 YES
175.281 966 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.936811507395 0.786244624024 0.526234951921 0.465637180652 1.0 ./input/network.txt 74198.7626919 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32723.7913439 27.672751097 1142 26.7109284118 1.46366872594 0.0 YES
165.901 1014 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.11098710138 0.699105499798 0.661464648715 0.992906128699 1.0 ./input/network.txt 54259.6766961 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 34772.4798393 4.18276608158 11427 16.6346217548 2.04245484301 0.0 YES
165.277 666 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0284839171164 0.514880294159 0.012462079688 0.967015338952 1.0 ./input/network.txt 54677.705403 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 21641.1745815 16.4885321221 11432 13.704131847 0.100158854961 0.0 YES
172.763 716 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.154847271928 0.378435535237 0.177434416922 0.401032652167 1.0 ./input/network.txt 38354.6894754 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 24095.2099418 14.8756569833 11434 24.4504185308 0.874950439781 0.0 YES
164.704 957 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0275328531867 0.770178878745 0.147386466492 0.898547326599 1.0 ./input/network.txt 55255.3615525 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32664.3267425 6.38837596996 11480 18.650881935 1.05435045453 0.0 YES
167.889 1136 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.356481234725 0.307557446748 0.147979814986 0.804409089492 1.0 ./input/network.txt 65848.0082473 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 38461.8962121 11.9491069237 11486 22.1824829648 0.543829685739 0.0 YES
166.716 436 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0143370551901 0.150796260974 0.945768170595 0.400344893455 1.0 ./input/network.txt 58675.1515181 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 14388.0478035 9.63035163598 11491 13.0099869792 1.7177939319 0.0 YES
167.254 495 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0667947858746 0.43467248337 0.123486683892 0.814404990709 1.0 ./input/network.txt 60055.1302149 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 16740.4489359 19.3966695972 1153 13.6188814712 0.904631238123 0.0 YES
165.003 955 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0357912257608 0.74407963614 0.319312105542 0.838907285541 1.0 ./input/network.txt 51569.0764248 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 31155.3862081 12.4303480128 11548 12.5103328803 0.446154044425 0.0 YES
169.566 1190 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.947456403659 0.246824396604 0.633327187931 0.565028994487 1.0 ./input/network.txt 58647.0673427 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 40688.4311062 10.2404018403 11550 16.5909414686 1.12376634277 0.0 YES
165.725 902 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0359467142971 0.44763824024 0.400063318177 0.73528688774 1.0 ./input/network.txt 61017.0769365 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 30126.123316 15.3173913069 11578 15.9329748191 0.301439807414 0.0 YES
159.642 1252 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0328743510585 0.235717697148 0.220847075991 0.858228119324 1.0 ./input/network.txt 66451.7395105 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 42991.683824 8.15273415978 11613 23.3362734189 0.174593208319 0.0 YES
166.938 900 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0819697709164 0.825503181693 0.0836806690163 0.901922025062 1.0 ./input/network.txt 57028.0119084 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 29023.4424021 9.22609597421 11628 19.2770246255 1.93195130728 0.0 YES
171.096 846 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.909411986649 0.919934240179 0.827195600978 0.964558521736 1.0 ./input/network.txt 66542.0254361 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 27782.1398266 6.2286918581 11631 22.767414104 2.348582198 0.0 YES
165.289 957 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.140616241532 0.963518226507 0.143990483234 0.977770215948 1.0 ./input/network.txt 56858.2720873 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32053.6213114 10.1680221254 11644 16.9748130839 1.32642332982 0.0 YES
159.435 1192 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0360401957683 0.146711012533 0.46017222863 0.933399902348 1.0 ./input/network.txt 61383.1013623 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 39220.0301206 9.35270707917 11648 17.4907291818 0.18376580307 0.0 YES
170.062 957 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.709426137115 0.252090080861 0.0138183911651 0.758144573996 1.0 ./input/network.txt 55082.049163 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 31040.9929146 9.52237742526 1172 20.3913694756 2.14492731022 0.0 YES
162.654 957 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0256332823786 0.447488258505 0.0909423872058 0.771370785396 1.0 ./input/network.txt 55927.8315661 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 32153.8867399 9.12822220904 11734 16.073915978 0.574672763824 0.0 YES
165.289 1249 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0897703128966 0.98039109444 0.915353917357 0.603460059731 1.0 ./input/network.txt 59903.2867234 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 42522.4962585 11.4419314094 1175 15.1981739204 0.429877151609 0.0 YES
172.583 1000 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.111332144977 0.783106024519 0.281560732787 0.57981510014 1.0 ./input/network.txt 25755.2172863 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 33802.2248581 9.67459162671 11770 19.728341485 1.61870212613 0.0 YES
168.522 561 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0542327407241 0.128962412438 0.192177837482 0.420506577663 1.0 ./input/network.txt 76796.0605132 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 17485.9844206 16.2576874575 11825 15.9722898359 1.85743512258 0.0 YES
158.226 1192 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0354796679051 0.102362925121 0.326627557846 0.929315139844 1.0 ./input/network.txt 61626.463726 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 40012.1698459 8.04744392689 11852 19.2573361888 0.180442529991 0.0 YES
163.097 1250 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0212650801738 0.241493038769 0.42355856762 0.514123500652 1.0 ./input/network.txt 62195.9134842 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 42759.8035801 4.57148105507 11879 21.6648294039 1.12923757663 0.0 YES
