rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
5 10 377.035582099827 772.071164199654 0.999 0.609973155929038 -0.807682173204888 5.49765176719795e-06
5 11 368.645511297586 755.291022595172 1.447 0.609272875816994 -0.460832169403521 0.0135875700857187
5 12 356.974318400678 731.948636801356 2.101 0.63999766573296 0.0903263633425245 0.611433128381904
5 13 340.49129385885 698.982587717699 3.062 0.659080298786181 -0.589742484974357 6.21347394757994e-05
5 14 315.020079794953 648.040159589905 4.448 0.714665032679739 -0.440184126754432 0.00220394466507276
5 15 289.474477026164 596.948954052329 6.548 0.759949813258637 -0.496511060271126 4.70657348731249e-05
5 16 271.036509629192 560.073019258383 8.865 0.765639589169001 -0.312372188282249 0.00713389761744582
5 17 248.539097405453 515.078194810906 11.772 0.78530578898226 -0.217111360895771 0.0421668941020358
5 18 228.926693817018 475.853387634036 15.601 0.792600373482726 -0.1798344393219 0.071936665025809
5 19 214.657900847604 447.315801695207 19.901 0.78796101774043 -0.13697129824834 0.137432774954419
5 20 198.147906062162 414.295812124324 26.153 0.784897292250234 -0.192026298637583 0.0240505602834482
5 21 181.477251632945 380.954503265891 34.464 0.800507703081233 0.118831102438749 0.144805824219136
5 22 171.276639537584 360.553279075168 43.809 0.802112511671335 0.145622746716687 0.0588746135388192
5 23 164.572592070031 347.145184140062 54.584 0.808619281045752 0.10120015375724 0.165868373007628
5 24 159.414787733957 336.829575467913 68.114 0.816497432306256 0.194082513814298 0.00456545204493358
5 25 159.003361496595 336.00672299319 83.082 0.815826330532213 0.300814271381323 2.92827447627002e-06
6 1 409.023701743216 836.047403486431 0 0.5 NA NA
6 2 409.030689273465 836.06137854693 0.007 0.496732026143791 NA NA
6 3 408.352505737224 834.705011474449 0.023 0.503997432306256 -1 1
6 4 407.679323672904 833.358647345809 0.044 0.507994864612512 -0.866025403784439 0.333333333333333
6 5 407.019059871617 832.038119743234 0.078 0.511904761904762 -0.774596669241483 0.225403330758516
6 6 405.287177208625 828.57435441725 0.141 0.522992530345471 -0.894427190999916 0.0405193263538342
6 7 398.735302360563 815.470604721126 0.245 0.571866246498599 -0.845594324664471 0.00817017174491419
6 8 389.910748893294 797.821497786588 0.421 0.585696778711485 -0.791916819905226 0.00632634159261536
6 9 378.122501514278 774.245003028557 0.679 0.61233660130719 -0.800257215843679 0.00101814107098718
6 10 369.224786091683 756.449572183367 0.987 0.623832866479925 -0.546472213720949 0.0431795640401738
