rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
5 13 260.938433280839 539.876866561679 7.837 0.780724789915966 0.941887421044902 4.07983893554955e-19
5 14 249.368088227761 516.736176455522 9.758 0.784255368814192 0.713726759872361 2.57885846359356e-08
5 15 236.509441739882 491.018883479763 12.259 0.784021942110177 0.922538541712634 2.08879878333494e-24
5 16 220.416119878146 458.832239756292 15.371 0.795634920634921 0.974562622746459 6.09981383088753e-44
5 17 207.226093376944 432.452186753888 19.032 0.801528944911298 0.981757393656866 1.01384929589426e-58
5 18 197.220329175207 412.440658350414 22.992 0.799661531279178 0.978532204373781 3.23880975585264e-64
5 19 187.784510188271 393.569020376543 27.681 0.79750233426704 0.934606863568907 3.35688878557719e-51
5 20 177.973647213864 373.947294427727 33.326 0.801441409897292 0.912551682435892 3.32778321857286e-49
5 21 170.336499947822 358.672999895644 40.433 0.800361811391223 0.875258326494684 4.19121747107555e-44
5 22 163.123518668494 344.247037336989 48.079 0.804767740429505 0.912077713480742 2.42253300427031e-60
5 23 158.676466284536 335.352932569072 57.089 0.80421335200747 0.86497922246543 5.453804591151e-54
5 24 155.620918577192 329.241837154385 67.152 0.804271708683474 0.956932605772495 1.8323409099653e-103
5 25 153.436536857789 324.873073715579 79.569 0.806635154061625 0.98893325544347 3.74812473960392e-180
6 1 402.741428755645 823.48285751129 0.084 0.551704014939309 -1 1
6 2 394.642944926866 807.285889853731 0.271 0.577322595704949 0.872081599272381 0.0538542177275421
6 3 384.315056353382 786.630112706764 0.4 0.620652427637722 0.794461346554275 0.0590275999253266
6 4 371.574767989566 761.149535979132 0.628 0.697799953314659 0.522543728363424 0.228877877576095
6 5 358.367719781977 734.735439563955 0.984 0.733076563958917 -0.152564288314682 0.695164092023903
6 6 348.787761929477 715.575523858955 1.351 0.740896358543417 0.220192753025272 0.515307485611686
6 7 332.105016329566 682.210032659132 1.946 0.784284547152194 0.84766299399994 6.59057330164177e-05
6 8 319.178531553504 656.357063107009 2.541 0.788661297852474 0.785827508713499 0.000307924719031612
6 9 303.668446435107 625.336892870214 3.327 0.805555555555556 0.523343103018711 0.0310944300618523
6 10 289.071452909581 596.142905819162 4.292 0.807889822595705 0.279157340124417 0.233291961465433
6 11 275.575730177472 569.151460354945 5.531 0.807364612511671 0.629815847797396 0.000741444915487978
6 12 258.497314654756 534.994629309512 7.087 0.820611577964519 0.921180352336523 3.67993081782983e-12
6 13 245.963408567517 509.926817135035 8.892 0.822537348272642 0.971246175326613 8.98207281483188e-23
6 14 231.437632337232 480.875264674464 11.178 0.834500466853408 0.981576809467376 1.19571194456712e-29
6 15 221.367448508488 460.734897016977 13.806 0.827760270774977 0.949367270522842 8.5126477944689e-27
6 16 210.864595806722 439.729191613443 16.516 0.818685807656396 0.854952799976956 4.82211961376448e-19
6 17 196.756846286294 411.513692572588 20.474 0.82624299719888 0.983067336590469 4.98351109582399e-57
6 18 186.454134684244 390.908269368488 24.755 0.824317226890756 0.933943220483635 2.15496556162743e-38
6 19 177.707339779115 373.41467955823 29.551 0.826768207282913 0.899193191059305 5.90520880068909e-37
6 20 170.30850576499 358.617011529981 35.211 0.825192577030812 0.980149488755522 7.58434260563259e-80
6 21 163.844557497114 345.689114994229 42.132 0.82390873015873 0.976265260225513 1.42643083011275e-91
